periodo;sexo;region;provincia;nivel_geografico;ubicacion;causa_mortalidad;tipo_causa;tasa_mortalidad;riesgo_mortalidad;esperanza_vida;categoria_ev
2020;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Cerebro;Cerebrovascular;58.16;Bajo;18.6;Baja
2020;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Cerebro;Cerebrovascular;68.04;Bajo;17.7;Baja
2020;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Cerebro;Cerebrovascular;33.23;Muy bajo;23.8;Alta
2020;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Cerebro;Cerebrovascular;36.08;Muy bajo;22.2;Alta
2020;Mujeres;España;Alicante;PROVINCIA;Alicante;Cerebro;Cerebrovascular;44.01;Muy bajo;22.6;Alta
2020;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Cerebro;Cerebrovascular;40.9;Muy bajo;22.8;Alta
2020;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Cerebro;Cerebrovascular;46.43;Muy bajo;24.2;Alta
2020;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Cerebro;Cerebrovascular;54.75;Bajo;21.8;Alta
2020;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Cerebro;Cerebrovascular;27.06;Muy bajo;23.9;Alta
2020;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Cerebro;Cerebrovascular;57.55;Bajo;23.4;Alta
2020;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Cerebro;Cerebrovascular;44.08;Muy bajo;22.6;Alta
2020;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Cerebro;Cerebrovascular;36.73;Muy bajo;23.4;Alta
2020;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Cerebro;Cerebrovascular;47.26;Muy bajo;23.1;Alta
2020;Mujeres;España;Castellón;PROVINCIA;Castellón;Cerebro;Cerebrovascular;48.08;Muy bajo;22.6;Alta
2020;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Cerebro;Cerebrovascular;40.69;Muy bajo;22.4;Alta
2020;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Cerebro;Cerebrovascular;49.95;Muy bajo;23.5;Alta
2020;Mujeres;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;Cerebrovascular;44.34;Muy bajo;22.5;Alta
2020;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Cerebro;Cerebrovascular;37.81;Muy bajo;23.6;Alta
2020;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Cerebro;Cerebrovascular;41.25;Muy bajo;24.1;Alta
2020;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Cerebro;Cerebrovascular;51.73;Bajo;23.3;Alta
2020;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Cerebro;Cerebrovascular;42.74;Muy bajo;21.9;Alta
2020;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Cerebro;Cerebrovascular;38.75;Muy bajo;21.8;Alta
2020;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Cerebro;Cerebrovascular;54.71;Bajo;21.0;Alta
2020;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Cerebro;Cerebrovascular;53.48;Bajo;21.9;Alta
2020;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Cerebro;Cerebrovascular;50.05;Bajo;22.2;Alta
2020;Mujeres;España;Valencia;PROVINCIA;Valencia;Cerebro;Cerebrovascular;43.73;Muy bajo;22.4;Alta
2020;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Cerebro;Cerebrovascular;35.01;Muy bajo;22.4;Alta
2020;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Cerebro;Cerebrovascular;41.43;Muy bajo;23.3;Alta
2020;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Cerebro;Cerebrovascular;47.25;Muy bajo;21.7;Alta
2020;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Cerebro;Cerebrovascular;52.61;Bajo;22.2;Alta
2021;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Cerebro;Cerebrovascular;37.84;Muy bajo;21.8;Alta
2021;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Cerebro;Cerebrovascular;48.33;Muy bajo;20.3;Media
2021;Ambos sexos;España;Alicante;PROVINCIA;Alicante;Cerebro;Cerebrovascular;49.44;Muy bajo;20.4;Media
2021;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Cerebro;Cerebrovascular;52.72;Bajo;20.7;Media
2021;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Cerebro;Cerebrovascular;46.39;Muy bajo;21.3;Alta
2021;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Cerebro;Cerebrovascular;43.64;Muy bajo;20.2;Media
2021;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Cerebro;Cerebrovascular;35.95;Muy bajo;21.0;Alta
2021;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Cerebro;Cerebrovascular;64.93;Bajo;20.4;Media
2021;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Cerebro;Cerebrovascular;47.6;Muy bajo;20.7;Media
2021;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Cerebro;Cerebrovascular;48.59;Muy bajo;20.7;Media
2021;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Cerebro;Cerebrovascular;49.32;Muy bajo;21.2;Alta
2021;Ambos sexos;España;Castellón;PROVINCIA;Castellón;Cerebro;Cerebrovascular;52.41;Bajo;20.7;Media
2021;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Cerebro;Cerebrovascular;55.53;Bajo;20.4;Media
2021;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Cerebro;Cerebrovascular;47.72;Muy bajo;21.5;Alta
2021;Ambos sexos;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;Cerebrovascular;49.0;Muy bajo;20.5;Media
2021;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Cerebro;Cerebrovascular;43.84;Muy bajo;21.4;Alta
2021;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Cerebro;Cerebrovascular;44.12;Muy bajo;22.1;Alta
2021;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Cerebro;Cerebrovascular;52.03;Bajo;21.1;Alta
2021;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Cerebro;Cerebrovascular;46.96;Muy bajo;20.0;Media
2021;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Cerebro;Cerebrovascular;50.61;Bajo;20.0;Media
2021;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Cerebro;Cerebrovascular;46.3;Muy bajo;21.1;Alta
2021;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Cerebro;Cerebrovascular;61.15;Bajo;19.6;Media
2021;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Cerebro;Cerebrovascular;45.91;Muy bajo;20.3;Media
2021;Ambos sexos;España;Valencia;PROVINCIA;Valencia;Cerebro;Cerebrovascular;47.8;Muy bajo;20.6;Media
2021;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Cerebro;Cerebrovascular;42.34;Muy bajo;20.7;Media
2021;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Cerebro;Cerebrovascular;42.13;Muy bajo;21.7;Alta
2021;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Cerebro;Cerebrovascular;44.64;Muy bajo;20.6;Media
2021;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Cerebro;Cerebrovascular;53.47;Bajo;20.3;Media
2021;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Cerebro;Cerebrovascular;46.36;Muy bajo;19.3;Media
2021;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Cerebro;Cerebrovascular;44.45;Muy bajo;18.5;Baja
2021;Hombres;España;Alicante;PROVINCIA;Alicante;Cerebro;Cerebrovascular;59.02;Bajo;18.4;Baja
2021;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Cerebro;Cerebrovascular;63.34;Bajo;18.9;Baja
2021;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Cerebro;Cerebrovascular;48.44;Muy bajo;19.7;Media
2021;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Cerebro;Cerebrovascular;56.83;Bajo;18.4;Baja
2021;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Cerebro;Cerebrovascular;44.01;Muy bajo;18.8;Baja
2021;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Cerebro;Cerebrovascular;77.07;Bajo;18.4;Baja
2021;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Cerebro;Cerebrovascular;67.18;Bajo;18.8;Baja
2021;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Cerebro;Cerebrovascular;57.94;Bajo;18.8;Baja
2021;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Cerebro;Cerebrovascular;57.72;Bajo;19.1;Media
2021;Hombres;España;Castellón;PROVINCIA;Castellón;Cerebro;Cerebrovascular;58.49;Bajo;18.7;Baja
2021;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Cerebro;Cerebrovascular;56.95;Bajo;18.3;Baja
2021;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Cerebro;Cerebrovascular;52.08;Bajo;19.8;Media
2021;Hombres;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;Cerebrovascular;56.96;Bajo;18.4;Baja
2021;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Cerebro;Cerebrovascular;51.33;Bajo;18.8;Baja
2021;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Cerebro;Cerebrovascular;51.01;Bajo;19.5;Media
2021;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Cerebro;Cerebrovascular;57.63;Bajo;19.0;Media
2021;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Cerebro;Cerebrovascular;55.67;Bajo;17.9;Baja
2021;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Cerebro;Cerebrovascular;72.07;Bajo;17.8;Baja
2021;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Cerebro;Cerebrovascular;48.89;Muy bajo;19.1;Media
2021;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Cerebro;Cerebrovascular;66.29;Bajo;17.3;Baja
2021;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Cerebro;Cerebrovascular;46.12;Muy bajo;18.3;Baja
2021;Hombres;España;Valencia;PROVINCIA;Valencia;Cerebro;Cerebrovascular;54.91;Bajo;18.3;Baja
2021;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Cerebro;Cerebrovascular;50.23;Bajo;18.2;Baja
2021;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Cerebro;Cerebrovascular;42.8;Muy bajo;19.8;Media
2021;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Cerebro;Cerebrovascular;52.34;Bajo;18.8;Baja
2021;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Cerebro;Cerebrovascular;59.49;Bajo;18.2;Baja
2021;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Cerebro;Cerebrovascular;30.93;Muy bajo;24.1;Alta
2021;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Cerebro;Cerebrovascular;49.5;Muy bajo;22.0;Alta
2021;Mujeres;España;Alicante;PROVINCIA;Alicante;Cerebro;Cerebrovascular;41.69;Muy bajo;22.3;Alta
2021;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Cerebro;Cerebrovascular;43.77;Muy bajo;22.5;Alta
2021;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Cerebro;Cerebrovascular;44.51;Muy bajo;22.8;Alta
2021;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Cerebro;Cerebrovascular;33.08;Muy bajo;22.0;Alta
2021;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Cerebro;Cerebrovascular;28.63;Muy bajo;23.3;Alta
2021;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Cerebro;Cerebrovascular;56.42;Bajo;22.2;Alta
2021;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Cerebro;Cerebrovascular;34.26;Muy bajo;22.4;Alta
2021;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Cerebro;Cerebrovascular;40.01;Muy bajo;22.7;Alta
2021;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Cerebro;Cerebrovascular;42.7;Muy bajo;23.2;Alta
2021;Mujeres;España;Castellón;PROVINCIA;Castellón;Cerebro;Cerebrovascular;47.47;Muy bajo;22.6;Alta
2021;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Cerebro;Cerebrovascular;55.36;Bajo;22.4;Alta
2021;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Cerebro;Cerebrovascular;41.56;Muy bajo;23.1;Alta
2021;Mujeres;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;Cerebrovascular;42.53;Muy bajo;22.5;Alta
2021;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Cerebro;Cerebrovascular;38.22;Muy bajo;23.6;Alta
2021;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Cerebro;Cerebrovascular;38.42;Muy bajo;24.3;Alta
2021;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Cerebro;Cerebrovascular;46.67;Muy bajo;23.1;Alta
2021;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Cerebro;Cerebrovascular;41.37;Muy bajo;22.0;Alta
2021;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Cerebro;Cerebrovascular;34.78;Muy bajo;22.0;Alta
2021;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Cerebro;Cerebrovascular;42.73;Muy bajo;23.2;Alta
2021;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Cerebro;Cerebrovascular;55.28;Bajo;21.8;Alta
2021;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Cerebro;Cerebrovascular;42.97;Muy bajo;22.1;Alta
2021;Mujeres;España;Valencia;PROVINCIA;Valencia;Cerebro;Cerebrovascular;41.89;Muy bajo;22.6;Alta
2021;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Cerebro;Cerebrovascular;36.56;Muy bajo;22.8;Alta
2021;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Cerebro;Cerebrovascular;41.36;Muy bajo;23.3;Alta
2021;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Cerebro;Cerebrovascular;39.26;Muy bajo;22.2;Alta
2021;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Cerebro;Cerebrovascular;46.46;Muy bajo;22.4;Alta
2022;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Cerebro;Cerebrovascular;37.97;Muy bajo;21.8;Alta
2022;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Cerebro;Cerebrovascular;54.25;Bajo;20.5;Media
2022;Ambos sexos;España;Alicante;PROVINCIA;Alicante;Cerebro;Cerebrovascular;48.99;Muy bajo;20.8;Media
2022;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Cerebro;Cerebrovascular;49.79;Muy bajo;20.8;Media
2022;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Cerebro;Cerebrovascular;46.11;Muy bajo;22.0;Alta
2022;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Cerebro;Cerebrovascular;48.38;Muy bajo;20.2;Media
2022;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Cerebro;Cerebrovascular;41.88;Muy bajo;22.2;Alta
2022;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Cerebro;Cerebrovascular;69.18;Bajo;20.4;Media
2022;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Cerebro;Cerebrovascular;40.15;Muy bajo;21.7;Alta
2022;Ambos sexos;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Cerebro;Cerebrovascular;34.89;Muy bajo;21.9;Alta
2022;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Cerebro;Cerebrovascular;43.08;Muy bajo;21.4;Alta
2022;Ambos sexos;España;Castellón;PROVINCIA;Castellón;Cerebro;Cerebrovascular;46.87;Muy bajo;20.9;Media
2022;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Cerebro;Cerebrovascular;48.62;Muy bajo;20.5;Media
2022;Ambos sexos;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Cerebro;Cerebrovascular;45.24;Muy bajo;22.3;Alta
2022;Ambos sexos;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;Cerebrovascular;48.49;Muy bajo;20.7;Media
2022;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Cerebro;Cerebrovascular;41.89;Muy bajo;21.6;Alta
2022;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Cerebro;Cerebrovascular;41.95;Muy bajo;22.5;Alta
2022;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Cerebro;Cerebrovascular;53.04;Bajo;22.0;Alta
2022;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Cerebro;Cerebrovascular;50.21;Bajo;20.3;Media
2022;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Cerebro;Cerebrovascular;50.21;Bajo;19.8;Media
2022;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Cerebro;Cerebrovascular;68.21;Bajo;20.4;Media
2022;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Cerebro;Cerebrovascular;52.98;Bajo;19.6;Media
2022;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Cerebro;Cerebrovascular;47.28;Muy bajo;20.4;Media
2022;Ambos sexos;España;Valencia;PROVINCIA;Valencia;Cerebro;Cerebrovascular;48.47;Muy bajo;20.5;Media
2022;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Cerebro;Cerebrovascular;48.15;Muy bajo;20.4;Media
2022;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Cerebro;Cerebrovascular;36.8;Muy bajo;21.4;Alta
2022;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Cerebro;Cerebrovascular;53.24;Bajo;20.3;Media
2022;Ambos sexos;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Cerebro;Cerebrovascular;52.65;Bajo;20.3;Media
2022;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Cerebro;Cerebrovascular;44.48;Muy bajo;19.2;Media
2022;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Cerebro;Cerebrovascular;60.29;Bajo;18.0;Baja
2022;Hombres;España;Alicante;PROVINCIA;Alicante;Cerebro;Cerebrovascular;53.68;Bajo;18.9;Baja
2022;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Cerebro;Cerebrovascular;48.88;Muy bajo;18.5;Baja
2022;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Cerebro;Cerebrovascular;58.8;Bajo;20.1;Media
2022;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Cerebro;Cerebrovascular;56.7;Bajo;18.7;Baja
2022;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Cerebro;Cerebrovascular;47.54;Muy bajo;20.4;Media
2022;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Cerebro;Cerebrovascular;76.96;Bajo;18.1;Baja
2022;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Cerebro;Cerebrovascular;42.32;Muy bajo;19.7;Media
2022;Hombres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Cerebro;Cerebrovascular;34.41;Muy bajo;20.3;Media
2022;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Cerebro;Cerebrovascular;46.84;Muy bajo;19.1;Media
2022;Hombres;España;Castellón;PROVINCIA;Castellón;Cerebro;Cerebrovascular;52.36;Bajo;18.7;Baja
2022;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Cerebro;Cerebrovascular;56.65;Bajo;18.4;Baja
2022;Hombres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Cerebro;Cerebrovascular;46.04;Muy bajo;20.1;Media
2022;Hombres;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;Cerebrovascular;54.36;Bajo;18.7;Baja
2022;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Cerebro;Cerebrovascular;46.65;Muy bajo;19.6;Media
2022;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Cerebro;Cerebrovascular;50.97;Bajo;19.6;Media
2022;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Cerebro;Cerebrovascular;58.92;Bajo;20.8;Media
2022;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Cerebro;Cerebrovascular;52.62;Bajo;18.6;Baja
2022;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Cerebro;Cerebrovascular;57.96;Bajo;18.1;Baja
2022;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Cerebro;Cerebrovascular;75.48;Bajo;19.3;Media
2022;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Ribera;Cerebro;Cerebrovascular;63.65;Bajo;17.6;Baja
2022;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Sagunt;Cerebro;Cerebrovascular;55.3;Bajo;18.6;Baja
2022;Hombres;España;Valencia;PROVINCIA;Valencia;Cerebro;Cerebrovascular;55.25;Bajo;18.6;Baja
2022;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia Hospital General;Cerebro;Cerebrovascular;48.97;Muy bajo;18.4;Baja
2022;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Valencia La Fe;Cerebro;Cerebrovascular;44.64;Muy bajo;19.5;Media
2022;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Vilanova;Cerebro;Cerebrovascular;61.48;Bajo;18.4;Baja
2022;Hombres;España;Valencia;HOSPITAL/ZONA SALUD;Xàtiva-Ontinyent;Cerebro;Cerebrovascular;58.92;Bajo;18.5;Baja
2022;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alacant Hospital General;Cerebro;Cerebrovascular;34.08;Muy bajo;24.2;Alta
2022;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Alcoi;Cerebro;Cerebrovascular;48.71;Muy bajo;22.9;Alta
2022;Mujeres;España;Alicante;PROVINCIA;Alicante;Cerebro;Cerebrovascular;44.49;Muy bajo;22.7;Alta
2022;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elda;Cerebro;Cerebrovascular;48.64;Muy bajo;22.9;Alta
2022;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx Hospital General;Cerebro;Cerebrovascular;36.29;Muy bajo;23.8;Alta
2022;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Elx-Crevillent;Cerebro;Cerebrovascular;41.93;Muy bajo;21.7;Alta
2022;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Marina Baixa;Cerebro;Cerebrovascular;36.97;Muy bajo;24.0;Alta
2022;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Orihuela;Cerebro;Cerebrovascular;59.37;Bajo;22.8;Alta
2022;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Sant Joan;Cerebro;Cerebrovascular;37.1;Muy bajo;23.4;Alta
2022;Mujeres;España;Alicante;HOSPITAL/ZONA SALUD;Torrevieja;Cerebro;Cerebrovascular;35.04;Muy bajo;23.5;Alta
2022;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Castelló;Cerebro;Cerebrovascular;40.07;Muy bajo;23.5;Alta
2022;Mujeres;España;Castellón;PROVINCIA;Castellón;Cerebro;Cerebrovascular;42.87;Muy bajo;23.0;Alta
2022;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;La Plana;Cerebro;Cerebrovascular;43.76;Muy bajo;22.5;Alta
2022;Mujeres;España;Castellón;HOSPITAL/ZONA SALUD;Vinarós;Cerebro;Cerebrovascular;44.58;Muy bajo;24.5;Alta
2022;Mujeres;España;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;Cerebrovascular;43.7;Muy bajo;22.5;Alta
2022;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Clínic Malvarrosa;Cerebro;Cerebrovascular;38.24;Muy bajo;23.2;Alta
2022;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Doctor Peset;Cerebro;Cerebrovascular;36.1;Muy bajo;24.9;Alta
2022;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Dénia;Cerebro;Cerebrovascular;47.32;Muy bajo;23.2;Alta
2022;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Gandia;Cerebro;Cerebrovascular;46.55;Muy bajo;21.7;Alta
2022;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Manises;Cerebro;Cerebrovascular;44.96;Muy bajo;21.5;Alta
2022;Mujeres;España;Valencia;HOSPITAL/ZONA SALUD;Requena;Cerebro;Cerebrovascular;59.67;Bajo;21.6;Alta
